voyageid,departure,purchase,arrival,year,embarked,disembarked
90058.0,Liverpool,"Africa., port unspecified",Saint John (Antigua),1743.0,148.0,131.0
90060.0,Liverpool,"Africa., port unspecified",Kingston,1748.0,220.0,180.0
90063.0,Cork,"Africa., port unspecified","Barbados, port unspecified",1747.0,61.0,50.0
90066.0,Liverpool,"Africa., port unspecified","Jamaica, port unspecified",1751.0,352.0,287.0
90069.0,Liverpool,"Africa., port unspecified",Saint John (Antigua),1747.0,240.0,197.0
90070.0,Liverpool,"Africa., port unspecified",Kingston,1748.0,283.0,232.0
90076.0,Liverpool,"Africa., port unspecified",Kingston,1747.0,201.0,165.0
90079.0,Liverpool,"Africa., port unspecified",Kingston,1747.0,485.0,415.0
90082.0,Liverpool,"Africa., port unspecified","Barbados, port unspecified",1749.0,341.0,280.0
90095.0,Liverpool,"Africa., port unspecified","St. Kitts, port unspecified",1749.0,240.0,197.0
90097.0,Liverpool,"Africa., port unspecified",Santiago de Cuba,1747.0,240.0,197.0
90102.0,Liverpool,"Africa., port unspecified",Kingston,1747.0,468.0,400.0
90108.0,Liverpool,"Africa., port unspecified",West Indies (colony unspecified),1737.0,172.0,153.0
90109.0,Liverpool,"Africa., port unspecified","Barbados, port unspecified",1740.0,172.0,153.0
90110.0,Liverpool,"Africa., port unspecified","Barbados, port unspecified",1741.0,172.0,153.0
90111.0,Liverpool,"Africa., port unspecified","Barbados, port unspecified",1742.0,240.0,197.0
90115.0,Liverpool,"Africa., port unspecified","St. Kitts, port unspecified",1748.0,240.0,197.0
90123.0,Liverpool,"Africa., port unspecified","Barbados, port unspecified",1738.0,172.0,153.0
90124.0,Liverpool,"Africa., port unspecified","St. Kitts, port unspecified",1739.0,172.0,153.0
90125.0,Liverpool,"Africa., port unspecified",Saint John (Antigua),1740.0,172.0,153.0
90126.0,Liverpool,"Africa., port unspecified","Montserrat, port unspecified",1741.0,172.0,153.0
90127.0,Liverpool,"Africa., port unspecified",Kingston,1743.0,191.0,169.0
90129.0,Liverpool,"Africa., port unspecified","Barbados, port unspecified",1745.0,271.0,217.0
90130.0,Liverpool,"Africa., port unspecified",Kingston,1748.0,293.0,240.0
90141.0,Liverpool,"Africa., port unspecified","St. Kitts, port unspecified",1747.0,331.0,283.0
90143.0,Liverpool,"Africa., port unspecified",Kingston,1748.0,358.0,306.0
90153.0,Liverpool,"Africa., port unspecified","St. Kitts, port unspecified",1748.0,240.0,197.0
90163.0,Liverpool,"Africa., port unspecified",Kingston,1748.0,376.0,308.0
90182.0,Liverpool,"Africa., port unspecified",Kingston,1748.0,223.0,183.0
90184.0,Liverpool,"Africa., port unspecified","Barbados, port unspecified",1748.0,224.0,184.0
90190.0,Liverpool,"Africa., port unspecified","Barbados, port unspecified",1739.0,172.0,153.0
90191.0,Liverpool,"Africa., port unspecified","Barbados, port unspecified",1741.0,172.0,153.0
90195.0,Liverpool,"Africa., port unspecified","Barbados, port unspecified",1747.0,317.0,260.0
90196.0,Liverpool,"Africa., port unspecified","St. Kitts, port unspecified",1749.0,240.0,197.0
90201.0,Liverpool,"Africa., port unspecified","Barbados, port unspecified",1779.0,359.0,328.0
90208.0,Liverpool,"Africa., port unspecified",Saint John (Antigua),1749.0,148.0,131.0
90220.0,Liverpool,"Africa., port unspecified","Barbados, port unspecified",1749.0,273.0,224.0
90376.0,Liverpool,"Africa., port unspecified",West Indies (colony unspecified),1730.0,148.0,131.0
90377.0,Liverpool,"Africa., port unspecified","Jamaica, port unspecified",1734.0,148.0,131.0
90378.0,Liverpool,"Africa., port unspecified","Montserrat, port unspecified",1734.0,172.0,153.0
90380.0,Liverpool,"Africa., port unspecified",West Indies (colony unspecified),1735.0,172.0,153.0
90383.0,Liverpool,"Africa., port unspecified","Barbados, port unspecified",1740.0,172.0,153.0
90384.0,Liverpool,"Africa., port unspecified",West Indies (colony unspecified),1741.0,172.0,153.0
90385.0,Liverpool,"Africa., port unspecified","Jamaica, port unspecified",1743.0,216.0,204.0
90388.0,Liverpool,"Africa., port unspecified",Kingston,1745.0,167.0,148.0
90390.0,Liverpool,"Africa., port unspecified","Montserrat, port unspecified",1748.0,271.0,217.0
90449.0,Liverpool,"Africa., port unspecified",Kingston,1743.0,358.0,306.0
90513.0,Liverpool,"Africa., port unspecified",NA,1753.0,230.0,197.0
90604.0,Liverpool,"Africa., port unspecified","Barbados, port unspecified",1755.0,264.0,200.0
90620.0,Liverpool,"Africa., port unspecified",Charleston,1757.0,230.0,197.0
90662.0,Liverpool,"Africa., port unspecified","Barbados, port unspecified",1759.0,353.0,288.0
90693.0,Liverpool,"Africa., port unspecified",Saint John (Antigua),1758.0,255.0,218.0
90729.0,Liverpool,"Africa., port unspecified","Barbados, port unspecified",1759.0,160.0,130.0
82383.0,Liverpool,"Africa., port unspecified",Havana,1804.0,328.0,295.0
82396.0,Liverpool,"Africa., port unspecified",Charleston,1804.0,310.0,279.0
82405.0,Liverpool,"Africa., port unspecified","Trinidad, port unspecified",1806.0,310.0,279.0
82424.0,Liverpool,"Africa., port unspecified","Grenada, port unspecified",1793.0,210.0,195.0
82427.0,London,"Africa., port unspecified",Suriname,1804.0,273.0,250.0
82428.0,Liverpool,"Africa., port unspecified","Barbados, port unspecified",1794.0,359.0,328.0
82429.0,Liverpool,"Africa., port unspecified","Barbados, port unspecified",1795.0,359.0,328.0
82438.0,Liverpool,"Africa., port unspecified","St. Vincent, port unspecified",1802.0,310.0,279.0
82439.0,Liverpool,"Africa., port unspecified","Dominica, port unspecified",1803.0,268.0,241.0
82440.0,Liverpool,"Africa., port unspecified",St. Thomas,1804.0,277.0,249.0
82459.0,Liverpool,"Africa., port unspecified",NA,1795.0,359.0,328.0
82486.0,Liverpool,"Africa., port unspecified","Barbados, port unspecified",1793.0,359.0,328.0
82491.0,Liverpool,"Africa., port unspecified","Jamaica, port unspecified",1790.0,216.0,200.0
82499.0,Liverpool,"Africa., port unspecified","Bahamas, port unspecified",1802.0,277.0,249.0
82509.0,Liverpool,"Africa., port unspecified",NA,1796.0,210.0,195.0
82517.0,Liverpool,"Africa., port unspecified","Grenada, port unspecified",1792.0,210.0,195.0
82522.0,Liverpool,"Africa., port unspecified","Dominica, port unspecified",1788.0,85.0,79.0
82523.0,Liverpool,"Africa., port unspecified","Jamaica, port unspecified",1790.0,169.0,157.0
82554.0,Liverpool,"Africa., port unspecified","Trinidad, port unspecified",1801.0,310.0,279.0
82565.0,Liverpool,"Africa., port unspecified",Havana,1804.0,324.0,291.0
82597.0,London,"Africa., port unspecified","Barbados, port unspecified",1798.0,119.0,93.0
82607.0,Liverpool,"Africa., port unspecified",Savannah,1801.0,182.0,168.0
82608.0,Liverpool,"Africa., port unspecified",Zion Hill,1802.0,187.0,172.0
82637.0,Liverpool,"Africa., port unspecified",NA,1804.0,310.0,NA
82645.0,Liverpool,"Africa., port unspecified","Bahamas, port unspecified",1803.0,440.0,396.0
82648.0,London,"Africa., port unspecified",Zion Hill,1798.0,156.0,145.0
82663.0,Liverpool,"Africa., port unspecified",Demerara,1797.0,359.0,328.0
82682.0,London,"Africa., port unspecified","Jamaica, port unspecified",1791.0,203.0,186.0
82686.0,London,"Africa., port unspecified",NA,1795.0,359.0,328.0
82691.0,Liverpool,"Africa., port unspecified",Suriname,1802.0,156.0,140.0
82704.0,Liverpool,"Africa., port unspecified",Montevideo,1804.0,331.0,272.0
82714.0,London,"Africa., port unspecified",NA,1799.0,200.0,183.0
82733.0,Liverpool,"Africa., port unspecified","Martinique, port unspecified",1802.0,242.0,218.0
83287.0,Liverpool,"Africa., port unspecified",Basse-Terre,1804.0,310.0,279.0
83318.0,Liverpool,"Africa., port unspecified","Trinidad, port unspecified",1802.0,279.0,251.0
83322.0,Liverpool,"Africa., port unspecified","St. Kitts, port unspecified",1803.0,203.0,186.0
83323.0,Liverpool,"Africa., port unspecified",Kingston,1804.0,205.0,188.0
83370.0,Liverpool,"Africa., port unspecified",Havana,1802.0,389.0,350.0
83377.0,Liverpool,"Africa., port unspecified",Suriname,1803.0,273.0,250.0
83379.0,Liverpool,"Africa., port unspecified",St. Thomas,1805.0,273.0,250.0
83401.0,Liverpool,"Africa., port unspecified",Kingston,1790.0,242.0,222.0
83407.0,Liverpool,"Africa., port unspecified",NA,1781.0,359.0,328.0
83428.0,Liverpool,"Africa., port unspecified","Trinidad, port unspecified",1806.0,310.0,279.0
83464.0,Liverpool,"Africa., port unspecified",St. Croix,1797.0,329.0,301.0
83474.0,Lancaster,"Africa., port unspecified",NA,1781.0,210.0,195.0
83475.0,London,"Africa., port unspecified","Dominica, port unspecified",1788.0,210.0,195.0
83525.0,Liverpool,"Africa., port unspecified",Suriname,1801.0,310.0,279.0
83537.0,Liverpool,"Africa., port unspecified","Grenada, port unspecified",1788.0,210.0,195.0
83538.0,Liverpool,"Africa., port unspecified","Jamaica, port unspecified",1790.0,110.0,102.0
83541.0,Liverpool,"Africa., port unspecified",St. Croix,1793.0,210.0,195.0
83578.0,Liverpool,"Africa., port unspecified",St. Thomas,1803.0,234.0,192.0
83594.0,Liverpool,"Africa., port unspecified","Dominica, port unspecified",1781.0,210.0,195.0
83615.0,Liverpool,"Africa., port unspecified","Dominica, port unspecified",1789.0,306.0,280.0
83620.0,Liverpool,"Africa., port unspecified",Basse-Terre,1796.0,359.0,328.0
83631.0,Liverpool,"Africa., port unspecified",Havana,1804.0,227.0,204.0
83634.0,Liverpool,"Africa., port unspecified","St. Lucia, port unspecified",1782.0,359.0,328.0
83657.0,Liverpool,"Africa., port unspecified","St. Kitts, port unspecified",1780.0,214.0,197.0
83676.0,London,"Africa., port unspecified",Cap Francais,1780.0,210.0,195.0
83681.0,Liverpool,"Africa., port unspecified",Havana,1804.0,129.0,112.0
83702.0,Liverpool,"Africa., port unspecified",NA,1792.0,119.0,93.0
83731.0,London,"Africa., port unspecified",Saint John (Antigua),1783.0,764.0,700.0
83737.0,London,"Africa., port unspecified",Basse-Terre,1805.0,310.0,279.0
83766.0,Liverpool,"Africa., port unspecified",Havana,1804.0,307.0,276.0
83788.0,Liverpool,"Africa., port unspecified",Havana,1794.0,348.0,318.0
83793.0,Liverpool,"Africa., port unspecified",St. Thomas,1803.0,310.0,279.0
83796.0,London,"Africa., port unspecified","Barbados, port unspecified",1803.0,279.0,251.0
83799.0,London,"Africa., port unspecified",NA,1782.0,359.0,328.0
83807.0,London,"Africa., port unspecified",NA,1785.0,359.0,328.0
83812.0,Liverpool,"Africa., port unspecified","St. Lucia, port unspecified",1782.0,547.0,501.0
83825.0,Liverpool,"Africa., port unspecified",Cayenne,1796.0,359.0,328.0
83829.0,Liverpool,"Africa., port unspecified","Martinique, port unspecified",1792.0,359.0,328.0
83841.0,London,"Africa., port unspecified",NA,1783.0,119.0,100.0
83851.0,Liverpool,"Africa., port unspecified","Barbados, port unspecified",1803.0,334.0,300.0
83853.0,Liverpool,"Africa., port unspecified",Zion Hill,1806.0,310.0,279.0
83890.0,Liverpool,"Africa., port unspecified",NA,1792.0,210.0,195.0
83915.0,Liverpool,"Africa., port unspecified","Bahamas, port unspecified",1802.0,210.0,189.0
83920.0,Liverpool,"Africa., port unspecified","Jamaica, port unspecified",1789.0,301.0,276.0
83934.0,Liverpool,"Africa., port unspecified","St. Lucia, port unspecified",1782.0,170.0,158.0
83941.0,Liverpool,"Africa., port unspecified","Grenada, port unspecified",1788.0,359.0,328.0
83965.0,Liverpool,"Africa., port unspecified","Trinidad, port unspecified",1805.0,216.0,194.0
83994.0,Liverpool,"Africa., port unspecified",NA,1791.0,310.0,NA
84010.0,London,"Africa., port unspecified",Demerara,1801.0,183.0,160.0
81693.0,Liverpool,"Africa., port unspecified",NA,1801.0,183.0,160.0
82088.0,Liverpool,"Africa., port unspecified","St. Vincent, port unspecified",1796.0,252.0,231.0
82348.0,Liverpool,"Africa., port unspecified","Trinidad, port unspecified",1802.0,301.0,271.0
82349.0,Liverpool,"Africa., port unspecified","Bahamas, port unspecified",1803.0,278.0,250.0
82353.0,Liverpool,"Africa., port unspecified",St. Thomas,1804.0,352.0,316.0
84040.0,Liverpool,"Africa., port unspecified","Trinidad, port unspecified",1803.0,216.0,198.0
91925.0,Liverpool,"Africa., port unspecified",NA,1773.0,148.0,131.0
91996.0,Liverpool,"Africa., port unspecified","Jamaica, port unspecified",1774.0,300.0,249.0
92317.0,Liverpool,"Africa., port unspecified","Barbados, port unspecified",1737.0,67.0,59.0
92326.0,Liverpool,"Africa., port unspecified",NA,1739.0,271.0,217.0
92328.0,Liverpool,"Africa., port unspecified",South Potomac,1740.0,65.0,53.0
92329.0,Liverpool,"Africa., port unspecified",South Potomac,1739.0,152.0,130.0
92331.0,Liverpool,"Africa., port unspecified",Upper James River,1739.0,129.0,106.0
92342.0,Liverpool,"Africa., port unspecified",Rappahannock,1736.0,110.0,90.0
92344.0,Liverpool,"Africa., port unspecified",South Potomac,1736.0,226.0,193.0
92346.0,Liverpool,"Africa., port unspecified",Upper James River,1735.0,163.0,139.0
92351.0,Liverpool,"Africa., port unspecified",Rappahannock,1727.0,152.0,125.0
92352.0,Liverpool,"Africa., port unspecified",Rappahannock,1727.0,161.0,140.0
92355.0,Liverpool,"Africa., port unspecified",Rappahannock,1719.0,115.0,94.0
92359.0,Liverpool,"Africa., port unspecified",Saint John (Antigua),1715.0,244.0,209.0
92360.0,Liverpool,"Africa., port unspecified",Saint John (Antigua),1715.0,244.0,209.0
92361.0,Liverpool,"Africa., port unspecified",Saint John (Antigua),1719.0,175.0,150.0
92362.0,Liverpool,"Africa., port unspecified",Kingston,1718.0,152.0,122.0
92364.0,Liverpool,"Africa., port unspecified",Kingston,1722.0,80.0,71.0
92366.0,Liverpool,"Africa., port unspecified","Jamaica, port unspecified",1729.0,105.0,90.0
92367.0,Liverpool,"Africa., port unspecified","Barbados, port unspecified",1714.0,73.0,60.0
92368.0,London,"Africa., port unspecified","Barbados, port unspecified",1714.0,56.0,48.0
92369.0,Liverpool,"Africa., port unspecified","Barbados, port unspecified",1714.0,263.0,225.0
92370.0,Liverpool,"Africa., port unspecified","Barbados, port unspecified",1719.0,152.0,122.0
92371.0,Liverpool,"Africa., port unspecified","Barbados, port unspecified",1718.0,305.0,244.0
92372.0,Liverpool,"Africa., port unspecified","Barbados, port unspecified",1719.0,206.0,176.0
92373.0,Liverpool,"Africa., port unspecified","Barbados, port unspecified",1719.0,249.0,213.0
92374.0,Liverpool,"Africa., port unspecified","Barbados, port unspecified",1717.0,173.0,148.0
92375.0,Liverpool,"Africa., port unspecified","Barbados, port unspecified",1718.0,227.0,182.0
92376.0,Liverpool,"Africa., port unspecified","Barbados, port unspecified",1717.0,221.0,177.0
92377.0,Liverpool,"Africa., port unspecified","Barbados, port unspecified",1723.0,141.0,125.0
92378.0,Liverpool,"Africa., port unspecified","Barbados, port unspecified",1724.0,329.0,281.0
92379.0,Liverpool,"Africa., port unspecified","Barbados, port unspecified",1724.0,127.0,113.0
92380.0,Liverpool,"Africa., port unspecified","Barbados, port unspecified",1725.0,320.0,274.0
92381.0,Liverpool,"Africa., port unspecified","Barbados, port unspecified",1725.0,108.0,96.0
92382.0,Liverpool,"Africa., port unspecified","Barbados, port unspecified",1725.0,208.0,178.0
92383.0,Liverpool,"Africa., port unspecified","Barbados, port unspecified",1726.0,220.0,180.0
92384.0,Liverpool,"Africa., port unspecified",Saint John (Antigua),1726.0,211.0,180.0
92385.0,Liverpool,"Africa., port unspecified","Barbados, port unspecified",1728.0,273.0,219.0
92387.0,Liverpool,"Africa., port unspecified","Barbados, port unspecified",1729.0,179.0,143.0
92388.0,Liverpool,"Africa., port unspecified","Barbados, port unspecified",1729.0,251.0,215.0
92389.0,Liverpool,"Africa., port unspecified","St. Kitts, port unspecified",1730.0,146.0,120.0
92392.0,Liverpool,"Africa., port unspecified","Barbados, port unspecified",1729.0,250.0,200.0
92394.0,Liverpool,"Africa., port unspecified","Barbados, port unspecified",1731.0,207.0,170.0
92395.0,Liverpool,"Africa., port unspecified","Jamaica, port unspecified",1732.0,170.0,136.0
92396.0,Liverpool,"Africa., port unspecified","Barbados, port unspecified",1731.0,113.0,100.0
92399.0,Liverpool,"Africa., port unspecified","Jamaica, port unspecified",1733.0,150.0,128.0
92400.0,Liverpool,"Africa., port unspecified","Virginia, port unspecified",1733.0,146.0,120.0
92402.0,Liverpool,"Africa., port unspecified","Virginia, port unspecified",1735.0,212.0,188.0
92403.0,Liverpool,"Africa., port unspecified",Saint John (Antigua),1735.0,220.0,188.0
92404.0,Liverpool,"Africa., port unspecified","St. Kitts, port unspecified",1735.0,330.0,271.0
92405.0,Liverpool,"Africa., port unspecified","Barbados, port unspecified",1735.0,135.0,120.0
92406.0,Liverpool,"Africa., port unspecified",Charleston,1735.0,395.0,338.0
92407.0,Liverpool,"Africa., port unspecified",Saint John (Antigua),1736.0,244.0,216.0
